,nodes,building,geometry,addr:housenumber,addr:street,building:levels,id,start_date,addr:postcode,building:material,source,addr:city,name,addr:place,roof:shape,roof:material,building:colour,height,roof:height,wheelchair,level,roof:colour,building:facade:material,loc_name,addr:suburb,building:year_built,postal_code,addr:flats,building:parts,construction,members,type,amenity,ref,opening_hours,capacity:bed,emergency,health_specialty:emergency_medicine,provided_for:adult,healthcare,healthcare:speciality,lon,lat
86,"[353919499, 353919504, 4074611821, 4074611819, 4074611817, 4074611814, 4074611809, 4074611806, 4074611804, 4074611802, 353919501, 353919500, 353919499]",apartments,POINT (73.38000059482177 54.94203847562271),13,улица Рождественского,5,31645188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.38000059482177,54.94203847562271
87,"[353919505, 353919510, 5363175347, 5363175348, 5363175349, 5363175350, 5363175351, 5363175352, 5363175353, 5363175354, 353919509, 353919507, 353919505]",apartments,POINT (73.37920896240657 54.94216743224217),11,улица Рождественского,5,31645189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.37920896240657,54.94216743224217
88,"[353919512, 353919516, 353919515, 353919514, 2921597675, 2921597676, 2921597677, 2921597679, 2921597681, 2921597682, 2921597684, 2921597685, 353919512]",apartments,POINT (73.37688970626009 54.94253662542483),7,улица Рождественского,5,31645191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.37688970626009,54.94253662542483
89,"[353919518, 3215278829, 3215278831, 3215278834, 3215278838, 353919519, 353919520, 353919521, 353919518]",apartments,POINT (73.3763068950411 54.94308895837687),5А,улица Рождественского,5,31645192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3763068950411,54.94308895837687
90,"[353919523, 353919524, 353919525, 353919527, 3215278812, 3215278819, 3215278822, 3215278824, 353919523]",apartments,POINT (73.37583865722222 54.94246210423627),5,улица Рождественского,5,31645193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.37583865722222,54.94246210423627
91,"[353919528, 353919531, 3215278828, 3215278825, 3215278823, 3215278820, 353919532, 353919534, 353919528]",apartments,POINT (73.37509004827254 54.94269650370214),3,улица Рождественского,,31645194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.37509004827254,54.942696503702145
92,"[353919536, 353919537, 353919538, 353919539, 3215278832, 3215278835, 3215278840, 3215278843, 353919536]",apartments,POINT (73.37560945007411 54.94333288273872),3А,улица Рождественского,5,31645195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.37560945007411,54.943332882738716
93,"[353919541, 353919542, 353919545, 353919547, 3215278837, 3215278841, 3215278844, 3215278846, 353919541]",apartments,POINT (73.37500590031817 54.94353521187495),1А,улица Рождественского,5,31645196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.37500590031817,54.94353521187495
94,"[353919548, 3215278821, 3215278818, 3215278817, 3215278816, 353919549, 353919551, 353919552, 353919548]",apartments,POINT (73.374238782993 54.94233122783857),1,улица Рождественского,5,31645197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.374238782993,54.94233122783857
95,"[353919553, 353919554, 353919556, 353919557, 353919553]",apartments,POINT (73.37368590705428 54.94269955060724),1Б,улица Рождественского,,31645198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.37368590705428,54.942699550607244
96,"[353919558, 353919560, 3215278849, 3215278848, 3215278847, 3215278845, 3215278842, 3215278839, 3215278836, 3215278833, 3215278830, 3215278827, 3215278826, 353919561, 353919562, 353919558]",apartments,POINT (73.37359584799148 54.94345225232873),48,улица Иртышская Набережная,5,31645199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.37359584799148,54.94345225232873
97,"[496176421, 496176420, 410106407, 4239998129, 1140990744, 410106408, 496176406, 496176405, 3215294607, 410106403, 410106404, 496176421]",apartments,POINT (73.3781771846137 54.97193134234058),2,Ленинградская площадь,5,34945437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3781771846137,54.971931342340575
98,"[412997233, 412997237, 6496837548, 412997239, 412997242, 412997247, 412997250, 412997252, 412997254, 6496872701, 6496872700, 6496872686, 412997258, 412997260, 412997233]",apartments,POINT (73.39044442545431 54.9497623581063),16,Ангарская улица,5,35218101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3904444254543,54.9497623581063
99,"[412997263, 412997266, 6496837553, 6496837554, 6496837555, 6496837556, 6496837557, 412997270, 412997272, 412997263]",apartments,POINT (73.38969852072871 54.95047302428134),3,Братская улица,5,35218102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.38969852072871,54.950473024281344
100,"[412997289, 412997291, 412997293, 412997296, 3751155580, 3751155579, 3751155578, 3751155577, 3751155576, 3751155575, 3751155574, 3751155573, 412997289]",apartments,POINT (73.39190439969857 54.952187546887),16,улица Котовского,5,35218104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39190439969857,54.952187546887004
101,"[412997379, 412997380, 412997383, 412997385, 6480533650, 6480533651, 6480533652, 6480533653, 6480533654, 6480533655, 412997379]",apartments,POINT (73.39481328245722 54.95697520838446),389,улица Печникова,5,35218110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39481328245722,54.95697520838446
102,"[412997574, 412997581, 5533136781, 5533136782, 412997588, 412997593, 412997574]",apartments,POINT (73.39547849317546 54.96063164679689),195,Учебная улица,4,35218125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39547849317546,54.96063164679689
103,"[412997596, 412997602, 412997606, 5533136783, 5533136784, 412997609, 412997596]",apartments,POINT (73.39534727699713 54.96110684694833),193,Учебная улица,3,35218126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39534727699713,54.96110684694833
104,"[6259511184, 6259511183, 412997809, 412997799, 6257636616, 6257636615, 6259512303, 6259512302, 6259511184]",apartments,POINT (73.40143086951898 54.95106169942064),21,Братская улица,5,35218144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40143086951898,54.95106169942064
105,"[412997811, 1626539379, 1626539380, 714546417, 714546415, 5242294595, 5242294596, 5242294597, 714546419, 412997818, 412997820, 5242294600, 5242294599, 5242294598, 412997811]",apartments,POINT (73.40313965991125 54.95219842702704),461,16-й Военный городок,10,35218148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40313965991125,54.952198427027035
106,"[412997822, 412997825, 412997827, 412997830, 6259511180, 6259511179, 6259511178, 6259511177, 412997822]",apartments,POINT (73.40335355537066 54.95291773820241),426,16-й Военный городок,5,35218151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40335355537066,54.95291773820241
107,"[412997833, 412997835, 412997837, 412997839, 412997833]",apartments,POINT (73.40206809999999 54.95287494999999),393,16-й Военный городок,5,35218153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4020681,54.952874949999995
108,"[412997849, 412997850, 412997855, 412997852, 412997849]",apartments,POINT (73.40141009701371 54.9528154198034),59,16-й Военный городок,2,35218158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40141009701371,54.9528154198034
109,"[412997857, 412997859, 3448213694, 3448213687, 3448213684, 3448213675, 412997861, 412997864, 412997857]",apartments,POINT (73.4011541408742 54.9517583731371),404,16-й Военный городок,5,35218159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4011541408742,54.9517583731371
110,"[412997870, 412997872, 3448213692, 3448213685, 3448213680, 3448213674, 412997868, 412997866, 412997870]",apartments,POINT (73.40051064087417 54.9516901731371),406,16-й Военный городок,5,35218160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40051064087417,54.951690173137095
111,"[412997879, 412997876, 3448213688, 3448213682, 3448213677, 3448213673, 412997874, 412997881, 412997879]",apartments,POINT (73.39982514087419 54.95161757313711),408,16-й Военный городок,5,35218161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39982514087419,54.951617573137106
112,"[412997883, 6257636623, 6257636617, 6257636622, 6257636621, 6257636620, 6257636619, 412997885, 412997887, 412997890, 412997883]",apartments,POINT (73.39828521137659 54.9519439845512),416,16-й Военный городок,5,35218162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39828521137659,54.9519439845512
113,"[412997896, 6257636624, 6257636618, 6257636628, 6257636627, 6257636626, 6257636625, 412997892, 412997901, 412997899, 412997896]",apartments,POINT (73.39815372532851 54.95232115338454),415,16-й Военный городок,5,35218163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39815372532851,54.95232115338454
114,"[413023662, 413023665, 3688789208, 3688789207, 3688789206, 3688789201, 413023666, 413023668, 413023662]",apartments,POINT (73.40669455254435 54.95745730682506),7А,3-я Транспортная улица,5,35218728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40669455254435,54.957457306825056
115,"[413023680, 413023677, 5360544626, 5360544661, 5360544662, 5360544663, 413023671, 413023675, 413023680]",apartments,POINT (73.40657046243575 54.95822738022594),252,улица 5-я Линия,5,35218729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40657046243575,54.95822738022594
116,"[413023716, 413023719, 413023721, 413023726, 2780724982, 2780724980, 2780724968, 2780724969, 413023716]",apartments,POINT (73.4090167424723 54.95744055427645),9,3-я Транспортная улица,3,35218733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4090167424723,54.957440554276445
117,"[413023739, 413023735, 413023729, 413023732, 2780725002, 2780725001, 2780724999, 2780725000, 413023739]",apartments,POINT (73.40895318952181 54.95793180157289),191,улица 6-я Линия,3,35218734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40895318952181,54.95793180157289
118,"[413023762, 413023765, 413023766, 413023769, 1359005520, 1359005515, 1359005507, 1359005510, 413023762]",apartments,POINT (73.40874491016415 54.95889238814643),12,2-я Транспортная улица,3,35218737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40874491016415,54.95889238814643
119,"[413023812, 413023815, 413023816, 413023772, 2780725011, 2780725010, 2780725003, 2780725004, 413023812]",apartments,POINT (73.40887265426201 54.95841679496861),187,улица 6-я Линия,3,35218738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40887265426201,54.95841679496861
120,"[413023933, 413023936, 413023938, 413023940, 413023941, 413023943, 413023945, 413023947, 413023949, 413023951, 413023933]",apartments,POINT (73.41354964745499 54.95795492491496),220,улица Богдана Хмельницкого,,35218752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41354964745499,54.95795492491496
121,"[413023953, 413023955, 413023957, 413023958, 413023960, 413023962, 413023965, 413023968, 413023953]",apartments,POINT (73.41345559362561 54.95888751927651),216,улица Богдана Хмельницкого,4,35218753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41345559362561,54.95888751927651
122,"[413023970, 413023973, 413023975, 413023977, 2489258056, 2489258058, 2489258062, 2489258061, 413023970]",apartments,POINT (73.41336114605463 54.95973877949887),214А,улица Богдана Хмельницкого,,35218754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41336114605463,54.95973877949887
123,"[413023982, 2780724973, 2780724970, 2780724971, 2780724974, 413023984, 413023979, 413023981, 413023982]",apartments,POINT (73.40972609245907 54.95735706708398),11,3-я Транспортная улица,3,35218755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40972609245907,54.957357067083976
124,"[413023989, 2780724977, 2780724975, 2780724976, 2780724978, 413023986, 413023988, 413023990, 413023989]",apartments,POINT (73.41053738933795 54.95738852695469),13,3-я Транспортная улица,3,35218756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.41053738933795,54.957388526954695
125,"[413024217, 413024220, 413024222, 413024225, 413024217]",apartments,POINT (73.40776815 54.9605848),168А,улица 6-я Линия,5,35218779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40776815,54.9605848
126,"[413024228, 413024231, 3832274817, 3832274814, 3832274811, 3832274810, 413024232, 413024235, 413024228]",apartments,POINT (73.40835652442144 54.9610895654647),167Б,улица 6-я Линия,5,35218780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40835652442144,54.961089565464704
127,"[413102598, 413102601, 413102604, 413102606, 4350752897, 4350752903, 4350752910, 4350752914, 4350752917, 4350752918, 413102598]",apartments,POINT (73.39842613382417 54.96696109841334),144,улица Куйбышева,,35220622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39842613382417,54.96696109841334
128,"[413102643, 6503620970, 6503620969, 6503620968, 6503620967, 413102645, 413102646, 413102647, 413102643]",apartments,POINT (73.3972709948723 54.96629982428458),149,улица Декабристов,9,35220627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3972709948723,54.966299824284576
129,"[413102648, 413102649, 6503620966, 6503620965, 6503620964, 6503620963, 6503620962, 413102651, 413102654, 413102648]",apartments,POINT (73.39623915378745 54.96691219692551),147,улица Декабристов,9,35220628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39623915378745,54.966912196925506
130,"[413102671, 413102672, 413102674, 413102676, 413102678, 413102680, 413102671]",apartments,POINT (73.3991884384635 54.96740861958082),148 к1,улица Куйбышева,,35220630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3991884384635,54.96740861958082
131,"[413102707, 3661068161, 3661068162, 3661068163, 413102709, 3905293750, 413102710, 413102712, 413102707]",apartments,POINT (73.3981057181587 54.97089977225276),50,улица Маяковского,,35220634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3981057181587,54.970899772252764
132,"[413102753, 3394985900, 3394985901, 3394985902, 3394985903, 413102755, 413102756, 413102758, 413102753]",apartments,POINT (73.39437708376691 54.96906422685261),110,улица Декабристов,5,35220640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39437708376691,54.96906422685261
133,"[413102760, 3394985908, 3394985909, 3394985910, 3394985911, 3394985912, 413102762, 413102764, 413102766, 413102760]",apartments,POINT (73.39412798738663 54.970056807704),106,улица Декабристов,9,35220641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39412798738663,54.970056807704005
134,"[413102767, 413102769, 5106915010, 5106915011, 5106915012, 5106915013, 5106915014, 413102771, 413102773, 413102767]",apartments,POINT (73.39310138223374 54.96940382386971),155,Учебная улица,9,35220642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39310138223374,54.96940382386971
135,"[413102907, 5323646812, 5323646813, 5323646814, 5323646815, 5323646816, 413102909, 413102911, 5565545945, 7251188564, 4298897464, 3895443881, 3894063414, 3894063419, 4298897469, 3894063380, 3887865461, 413102912, 413102916, 413102907]",apartments,POINT (73.39372853786695 54.9715392454104),104,улица Декабристов,9,35220652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39372853786695,54.971539245410405
136,"[413102914, 413102907, 413102916, 4212127590, 413102917, 413102918, 413102919, 413102920, 413102921, 413102922, 413102923, 413102925, 5323646806, 5323646807, 2371481195, 2371481197, 2371481198, 2371481196, 4212127591, 413102914]",apartments,POINT (73.39247923492854 54.9715153132578),49,улица Маяковского,7,35220653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39247923492854,54.9715153132578
137,"[413102927, 413102929, 413102931, 413102934, 5323647160, 5323647161, 5323647162, 5323647163, 413102927]",apartments,POINT (73.3946363969019 54.97207149507679),102,улица Декабристов,5,35220654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3946363969019,54.97207149507679
138,"[413102937, 5323647143, 5323647142, 5323647141, 5323647140, 413102938, 413102940, 413102942, 413102937]",apartments,POINT (73.39367104128553 54.97249532978916),100,улица Декабристов,5,35220655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39367104128553,54.97249532978916
139,"[413102943, 6768550910, 413102945, 413102947, 3920298981, 413102948, 2076030646, 4219992668, 4219992639, 2076030665, 4219992633, 2076030655, 4219992647, 2076030669, 413102950, 413102952, 6768550904, 6768550905, 6768550906, 6768550907, 6768550908, 6768550909, 413102943]",apartments,POINT (73.39306509286961 54.97293404596168),60,улица Масленникова,9,35220656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3930650928696,54.97293404596168
140,"[413102996, 413102997, 1240594279, 1240594483, 1240594455, 1240594117, 413102999, 413103001, 5323647130, 413102996]",apartments,POINT (73.39663908719986 54.9725301109075),62/1,улица Масленникова,9,35220659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39663908719986,54.9725301109075
141,"[413103003, 4666564828, 4219993992, 4666564829, 413103010, 413103011, 4666564834, 4666564833, 4666564832, 4666564835, 5323647135, 4219993990, 4219992670, 5323647136, 4666564836, 4666564831, 4666564830, 4666564837, 4219992640, 413103013, 413103003]",apartments,POINT (73.39567419392513 54.97302230320052),62,улица Масленникова,10,35220660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39567419392513,54.97302230320052
142,"[5323647132, 1288707310, 413103017, 2076030661, 5323647133, 413103019, 5817350199, 413103021, 5323647129, 5323647131, 413103022, 5323647132]",apartments,POINT (73.39850129431871 54.97301258447023),134/1,улица Куйбышева,9,35220661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3985012943187,54.973012584470226
